ETHNIC_GROUP,SUBJECT_ID,RA_INTERVIEWING,SITE,SEX,AGESET,TERRITORIAL_SECTION,MARITAL_STATUS,AGEMATE_NO_REPORT,RAIDING_BLESSINGS,JOKE,SCOLD,HOST,EXCOMMUNICATED,CIRCUMCISED,KILL_WOMEN,SKIN_TUCK,RAID_INNOCENT,MOTHER_CARE,WELL,UNMARRIED_RAID,RECONCILIATION,EXTENDED,MURDER_KILL,KIDNAP,SHAVE,HUSBAND_RAPE,STRANGER_AGEMATE,VIOLATE_PEACE,ADOPTION,UMBILICAL,LOVING_FATHER,COWARD,FIRE,POOR_WOMAN,SUICIDE,MANYATTA_INITIATION,INTESTINES,INFO_GRAZE,COWARD_SHAME,RAID_PRESSURE,NEIGHBOR_CHILD,SONG,SELFISH,DONKEY,RESCUE,VISITOR_SLAUGHTER,FIND_MARK,BEAT_AGEMATES,SHEEP,REFUSE_POOR,HUNGER_STEAL,LADY_FOOD,WOUNDED,MANYATTA_JUNIORS,FATHERS_AREA,SICK,ATTEND_SCHOOL,SCHOOL_LOCATION,SCHOOL_YRS,TOWN,TOWN_LOCATION,TOWN_YRS
Borana,HUSSEIN-2015-10-02-15-35,Hussein,KINNA,MALE,Dambal Boru,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,NO,999,0,YES,WITHIN_BORANA,4
Borana,HUSSEIN-2015-10-02-16-26,Hussein,KINNA,FEMALE,999,999,DIVORCED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,YES,WITHIN_BORANA,4,YES,WITHIN_BORANA,2
Borana,HUSSEIN-2015-10-03-13-15,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-03-14-09,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_BORANA,4
Borana,HUSSEIN-2015-10-04-14-11,Hussein,KINNA,FEMALE,999,999,WIDOWED,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_BORANA,6
Borana,HUSSEIN-2015-10-04-14-53,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-04-15-33,Hussein,KINNA,FEMALE,999,999,WIDOWED,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-05-17-46,Hussein,KINNA,FEMALE,999,999,SINGLE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,YES,WITHIN_BORANA,8,YES,WITHIN_BORANA,17
Borana,HUSSEIN-2015-10-06-11-40,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,NO,999,0,YES,WITHIN_BORANA,1
Borana,HUSSEIN-2015-10-06-13-56,Hussein,KINNA,MALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_BORANA,3
Borana,HUSSEIN-2015-10-07-11-17,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,YES,WITHIN_BORANA,12,YES,WITHIN_BORANA,18
Borana,HUSSEIN-2015-10-07-15-52,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-07-16-31,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,YES,WITHIN_BORANA,7,NO,999,0
Borana,HUSSEIN-2015-10-08-15-17,Hussein,KINNA,FEMALE,999,999,WIDOWED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-08-17-02,Hussein,KINNA,FEMALE,999,999,WIDOWED,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,YES,WITHIN_BORANA,7,NO,999,0
Borana,HUSSEIN-2015-10-09-11-07,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-09-15-25,Hussein,KINNA,MALE,Wakor Dadacha,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,YES,WITHIN_BORANA,8,NO,999,0
Borana,HUSSEIN-2015-10-09-17-48,Hussein,KINNA,MALE,Wakor Wako,999,MARRIED,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,YES,WITHIN_BORANA,7,NO,999,0
Borana,HUSSEIN-2015-10-09-18-43,Hussein,KINNA,MALE,Dambal Boru,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,YES,WITHIN_BORANA,7,NO,999,0
Borana,HUSSEIN-2015-10-10-11-36,Hussein,KINNA,MALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,YES,WITHIN_BORANA,5,NO,999,0
Borana,HUSSEIN-2015-10-10-12-20,Hussein,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,YES,WITHIN_BORANA,12,NO,999,0
Borana,HUSSEIN-2015-10-10-17-07,Hussein,KINNA,MALE,Wakor Liban,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-11-16-59,Hussein,KINNA,MALE,Wakor Liban,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-11-18-35,Hussein,KINNA,MALE,Dambal Bulle,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-12-10-19,Hussein,KINNA,MALE,Dambal Bulle,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-12-11-19,Hussein,KINNA,MALE,Wakor Wako,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-12-12-29,Hussein,KINNA,FEMALE,999,999,DIVORCED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-13-12-46,Hussein,KINNA,MALE,Wakor Jillo,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,YES,WITHIN_BORANA,20
Borana,HUSSEIN-2015-10-13-17-26,Hussein,KINNA,MALE,Wakor Sora,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-14-15-18,Hussein,KINNA,MALE,Dambal Bulle,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-14-16-23,Hussein,KINNA,MALE,Wakor Liban,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-15-10-50,Hussein,KINNA,MALE,Boru Guyo,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-15-12-52,Hussein,KINNA,FEMALE,Ilman Guyo Boru,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,YES,WITHIN_BORANA,30
Borana,HUSSEIN-2015-10-15-15-30,Hussein,KINNA,MALE,Guyo Boru,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-16-11-36,Hussein,KINNA,MALE,Wakor Liban,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,HUSSEIN-2015-10-16-16-40,Hussein,KINNA,MALE,Wakor Wako,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,MOHA-2015-10-01-13-56,Moha,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Borana,MOHA-2015-10-02-09-59,Moha,KINNA,FEMALE,999,999,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
